5768,-9.21360292954587,1.81546668365314,19.4478269521712,26.7359372707775,9.70609041254377,3.26154428861178,14.3902989305466,8.39512117987673,4.45768141026232,7.23029072072811,15.6665952068209,13.1685633685226,3.95221889916263,6.02798609479811,12.4346443874043,4.57602758158815,3.72724385701242,4.70096672811417,22.8211255763298,10.1400937653875,5.87360892909686,7.31478263884121
5769,-9.14849543025468,1.82983555770723,19.4117753417332,26.719584237161,9.72749402816889,3.29251048192619,14.355907852926,8.36727712444434,4.53770196239167,7.30643004146208,15.6177584016018,13.180835693629,3.98924077541771,6.07165525070243,12.3400466902776,4.55342645782247,3.75064451529224,4.74469748223047,22.7061949462151,10.1643020045885,5.97546845912494,7.35675984604639
5770,-9.11708873126574,1.83471530350419,19.3736437339247,26.6949722774707,9.74937935381878,3.35259200604716,14.227451701421,8.19537955400395,4.62653880725418,7.45451967810794,15.5280622523468,13.1571059058957,4.10401596007069,6.13254846559602,12.3257525707036,4.52826800573866,3.73535895640338,4.77919494482708,22.7222487168708,10.1659025116741,5.93698445157279,7.34972039611442
5771,-9.09407163272117,1.83389718620137,19.4128617490731,26.6094052727142,9.6534325205884,3.33729563409854,14.0799668979166,7.41212084651374,4.55112775182068,7.70598090516291,15.2073763733146,13.0581171070787,4.3212967319092,6.02223253697358,12.3787713617433,4.39915415165795,3.5286992871913,4.66813338822631,22.9488319723845,10.1317194303411,5.62696474807032,7.12064362718696
5772,-9.01161183829138,1.87016166088942,19.4329354002389,26.5053964787433,9.56749235134701,3.30528753823089,14.174024482554,6.3446592353304,4.03834135514,7.52265468691986,14.9871279020262,13.0020007901731,4.1660809110953,5.76495226498316,12.3297078927199,4.23225997812336,3.28140744816376,4.48169990915149,23.128819297062,10.0815830764808,5.23318645716111,7.03214872426371
5773,-8.97009035738379,1.89027003055431,19.4042913157243,26.4297275921119,9.50446893418652,3.26233836284112,14.0602593225683,6.01458138560112,3.85510095795898,7.39614183711847,14.9465319369374,12.9849653837618,3.94275753132968,5.53348145897431,12.2430776830648,4.19299878707595,3.11651644774742,4.38880873369745,23.1232478831387,10.0841420522907,5.04994670786507,7.05118012967045
5774,-9.00800990648967,1.89910526709992,19.2973745801637,26.4292764740291,9.59523465342008,3.33723955643793,13.8277626692727,6.69826673395546,4.39530967275339,7.563433845869,15.0511184053286,13.0130874231562,3.90300485665332,5.73619137686937,12.275587606386,4.33710141146305,3.2420620137826,4.58276239782051,23.0227813919926,9.99566202919332,5.25129419571964,7.26800956721102
5775,-9.16642835056537,1.88368568707158,19.1773210112938,26.6035556127846,9.80118751780787,3.12481834620997,14.7814338143325,9.43249220195468,4.359058455537,6.50266549770395,15.8893313610114,13.090920389746,3.38949710172848,6.00395850535705,12.2583564375173,4.73653857583746,3.87600840456298,4.8737274755925,22.3320512156071,10.0893546434664,6.15081678009345,7.67705339563503
5776,-9.30381124789872,1.88030902798831,19.2079684202108,26.5937917409987,9.74114839176742,2.927917102016,16.5737934046158,11.3942779703327,3.87687923060114,6.72858148668243,15.9049465610181,12.9229205718762,3.69646466435824,6.01852610689289,12.2883471236246,4.87248467086445,4.068302008596,4.70807369740901,22.6535359824577,10.2810030726244,6.30078932125073,7.34327020508798
5777,-9.25012823523183,1.88598009271021,19.0712833373247,26.697604692007,9.99150164101929,3.14541045546709,17.4775271896676,13.7142351321772,5.26369217985982,6.95645584359383,15.9019179519416,12.8165032150413,3.96883437654498,6.38547722543325,11.9459166983175,4.92035259304676,4.54357518213831,5.04153828910331,22.353820742552,10.5500017482348,7.31676253627194,7.74546036769846
